Number	Path	Coordinates
0;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
1;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-15;y=;16.84125
2;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
3;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
4;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
5;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-1.9;y=;-0.71
6;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
7;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
8;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
9;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
10;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
11;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-2.755859;y=;1.555861
12;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
13;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
14;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
15;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
16;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
17;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-16.365;y=;14.17
18;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
19;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
20;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
21;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
22;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
23;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
24;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
25;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-3;y=;5.439774
26;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.58962;y=;14.98962
27;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;19.23
28;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
29;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-16.365;y=;13.69
30;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
31;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;7.672276
32;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;4.76
33;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;4.92
34;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;7.23
35;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;5.03
36;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6454868;y=;5.051033
37;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6375036;y=;5.229702
38;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;5.4
39;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;7.23
40;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
41;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-2.18;y=;6.889999
42;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-2.18;y=;7.209999
43;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-2.18;y=;7.309999
44;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
45;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
46;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-8.415411;y=;8.015411
47;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
48;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-8.416922;y=;8.016922
49;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
50;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-15;y=;16.88162
51;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
52;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
53;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-16.365;y=;13.85
54;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
55;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
56;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
57;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
58;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
59;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
60;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
61;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-8.36969;y=;7.969692
62;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
